reviewId,author,authorUrl,reviewTitle,reviewBody,language,reviewRating,dateCreated,images,dateOfVisit,helpfulCount,reviewUrl,name,address,aggregateRating,ratingCount,input,sentiment_scores
956508555,RuxandraZavoianu,https://www.tripadvisor.com/Profile/RuxandraZavoianu,Every Sunday Afternoon @ BE,"The best place in London to dance bachata, improve musicality, technique and style plus meet great dancers from all over the world and be part of a friendly community. Amazing energy and I am so grateful for being part of it!",en,5.0,2024-06-24,,Jun 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r956508555-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9998792409896851}"
958079732,Chiara G,https://www.tripadvisor.com/Profile/chiaragM1306AW,A special place to dance,"Bachata exchange is an incredible community project. It provides an invaluable place to dance, learn to dance and meet new people. Very special place!",en,5.0,2024-07-05,,May 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r958079732-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.999868631362915}"
958112971,Mohammed Sharif U,https://www.tripadvisor.com/Profile/m0hammedsharifu,Best place for Bachata in London UK,The best place in London UK to practice and learn Bachata and it helps a lot to keep united the Bachata Community and to Socialise with people in the weekend. We hope that Bachata Exchange London will continue in the future.,en,5.0,2024-07-05,,Apr 2024,2,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r958112971-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9997381567955017}"
956195587,David A,https://www.tripadvisor.com/Profile/davidaM7369NK,Best Bachata venue in London,"BE is the best bachata venue in London, especially in the summer. The lessons are pretty good but the social dancing afterwards is excellent.",en,5.0,2024-06-22,,Jun 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r956195587-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9998207688331604}"
918336545,Mark A,https://www.tripadvisor.com/Profile/V3360AMmarka,Great experience and friendly atmosphere!,"Couldn't recommend more and doesn't matter what your level of Bachata is, it's great fun even if you're starting out",en,5.0,2023-09-25,,Sep 2023,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r918336545-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9994223117828369}"
958520095,Sarah T,https://www.tripadvisor.com/Profile/I3012SPsaraht,Bachata Exchange is the BEST free dance event in London.,"Bachata Exchange is the BEST free dance event in London.I discovered it via tik tok in November 2022 and have been going basically ever since.I went on my own because I wanted to try something new and had never danced bachata. I was really nervous going into it, but I didn’t need to be. You don’t need to go with a partner, which makes it even better! Everyone was so welcoming & friendly. The teachers explained everything so thoroughly. And from that moment I was hooked.After the class when the social dancing started, it looked really intimidating & I was about to leave when one of the advanced dancers asked me to dance. I explained I was a beginner and it was my first class but he didn’t mind and encouraged me. (Shout out to Mark who I’m still friends with & still dance bachata with!).Because of that I ended up staying and dancing for hours & started dancing bachata a few times a week.But I always return to bachata exchange as it’s such a relaxed and fun environment and an unrivalled community. London needs more communities like Bachata Exchange!",en,5.0,2024-07-08,,Apr 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r958520095-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9993769526481628}"
958465252,Gediminas Jurgi... P,https://www.tripadvisor.com/Profile/gediminasjurgisp,Best Bachata Party in London,Best Bachata party in town. It happens on Sundays and is hosted in a large open space near Liverpool Street. Always great music and great dancers.,en,5.0,2024-07-07,,Jul 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r958465252-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9997844099998474}"
956126241,francesco m,https://www.tripadvisor.com/Profile/francescomD6457UU,Great dance experience,"Amazing dance experience, great music and atmosphere. The environment is very friendly and multicultural and also safe",en,5.0,2024-06-21,,May 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r956126241-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9998844861984253}"
958477273,Lyn D,https://www.tripadvisor.com/Profile/233lynd,The best bachata class,"Seriously, the best way to meet new people and getting out of your comfort zone! BE made me feel so welcome 🙏🏼 I don’t know what I would do without BE",en,5.0,2024-07-07,,Jun 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r958477273-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9997779726982117}"
956355917,Catchata,https://www.tripadvisor.com/Profile/Catchata,The place to BE,"Bachata Exchange is a beautiful dance community and is certainly the place to BE! It is a fun, safe and inclusive space for dancing and socialising. It’s very convenient for travel and the surrounding areas have great amenities so great to have lunch or dinner before attending BE and the local coffee shops keep me caffeinated for an evening of dancing. This event has made such a difference to my life. It’s not only great physical activity but a great way to be sociable and destress from a busy work week. It’s been amazing for my mental health and well being and has helped me to make new friendships and meet people from all over the world from many different walks of life. It’s also kept me dancing when times were financially challenging. Such an amazing community has been created here.",en,5.0,2024-06-23,https://media-cdn.tripadvisor.com/media/photo-w/2c/a5/2a/e7/caption.jpg | https://media-cdn.tripadvisor.com/media/photo-w/2c/a5/2a/e6/caption.jpg | https://media-cdn.tripadvisor.com/media/photo-w/2c/a5/2a/e5/caption.jpg | https://media-cdn.tripadvisor.com/media/photo-w/2c/a5/2a/e4/caption.jpg,Jun 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r956355917-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9998501539230347}"
956317260,Carmen Sita,https://www.tripadvisor.com/Profile/carmen_mb1,Amazing place to dance,Travelling to London from Brighton mainly to attend this event has come to be the highlight of the week for most of us brightonians. The joy we feel dancing with others and the friendships we make is something that we can't imagine being without. Such an awesome group of people and a great atmosphere each and every time. Definitely never disappoints ❤️,en,5.0,2024-06-23,,Jun 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r956317260-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9998571872711182}"
956419254,Barry N,https://www.tripadvisor.com/Profile/barryn512,Bring back the bachata!,A fantastic event! Free classes at different levels with great teachers. At present the classes are not available and I'm really missing them. A great place to learn something new and meet friendly fun loving people! Bring it back!,en,5.0,2024-06-23,,Jun 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r956419254-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'NEGATIVE', 'score': 0.7261365056037903}"
958465390,Man O,https://www.tripadvisor.com/Profile/248mano,Great event and for free!,"Nice dancers and wonderful environment for social. Only been there a couple of times when I visited London but really enjoyed it, and would recommend it to anyone dancing or interested in bachata!",en,5.0,2024-07-07,,Aug 2023,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r958465390-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9998620748519897}"
958463787,Sarah V,https://www.tripadvisor.com/Profile/N8933ETsarahv,Long live BE,Amazing all bachata dance event with great classes followed by incredible social. Such a fun vibe!! Long may it continue!,en,5.0,2024-07-07,,May 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r958463787-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9998569488525391}"
956320528,Jaz_Kaur91,https://www.tripadvisor.com/Profile/Jaz_Kaur91,Best Bachata social in London,This biggest and best Bachata social in London hands down. I came across this by chance last year and now its an integral part of my life. Thank you to the organizers for keeping this a safe space for people to learn and make friends within the community.,en,5.0,2024-06-23,https://media-cdn.tripadvisor.com/media/photo-w/2c/a4/8a/14/caption.jpg,May 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r956320528-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9998242259025574}"
956323944,Rishabh S,https://www.tripadvisor.com/Profile/116rishabhs,Best Bachata Social ever,The best bachata social and classes in London. I have not found any paid socials in London to be of the quality of this free one.,en,5.0,2024-06-23,,May 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r956323944-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9968737363815308}"
958521990,A J,https://www.tripadvisor.com/Profile/72aj,The best of London,"Bachata Exchange is a great example of what London community life should be like. I've been going for two years now and from the start it's been such a welcoming space, a place you can spend the evening getting exercise, learning an incredible new skill, and making friends, without it being about alcohol! The people are friendly and considerate, the volunteers are dedicated and always keep the space clean. There are some great restaurants and coffee shops in the area so you can grab a bite to eat first and Liverpool Street Station is right there so it's easy to get home. London needs more spaces like Bachata Exchange!",en,5.0,2024-07-08,,Aug 2023,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r958521990-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9996594190597534}"
956171136,Mamun R,https://www.tripadvisor.com/Profile/160mamunr,Why Sunday’s are the best,"What a great initiative this is. Such great energy from so many great people, you can see the happiness it brings to so many throughout the year, myself included. It makes Sundays the days I look forward to most. What a great effort an amazing team puts in behind this.",en,5.0,2024-06-22,,Apr 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r956171136-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.999880313873291}"
958388755,murdershewrote,https://www.tripadvisor.com/Profile/murdershewrote,BE brings so much joy!,"Escape the Sunday scaries and discover your happy place at the weekly Bachata event! This isn't just about dance lessons (huge thanks to the incredible volunteers who lead them for small donations!). It's a community unlike any other, a vibrant haven under a covered outdoor space. Here, hearts connect and worries fade as you share smiles and stories with fellow Bachata enthusiasts. Whether you're a complete beginner or a seasoned dancer, the welcoming atmosphere makes you feel instantly at home.But the true magic unfolds during the social dancing. The music ignites a spark, the energy crackles, and suddenly you're surrounded by a family of kindred spirits. Sharing laughter and steps with like-minded people goes beyond the physical benefits of dance. It's a balm for the soul, a chance to de-stress, connect, and rediscover the joy of human connection.",en,5.0,2024-07-07,,May 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r958388755-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9992567896842957}"
958623237,Vikrant,https://www.tripadvisor.com/Profile/Trail575108,Amazing vibes,"Amazing place to dance bachata, meet friends , make new friends , unwind, relax ...Very friendly community, Volunteers have done such a great job to build this lovely community over last few years ... it will be a shame to loose this little gem in Central London , we all hope BE can start back soon...Thanks Vikrant",en,5.0,2024-07-08,,May 2024,2,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r958623237-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9995149374008179}"
958076879,Fabian D,https://www.tripadvisor.com/Profile/R5822HEfabiand,Best bachata event in London,Amazing place to dance bachata in London! Ever since I went the first time I look forward to going on Sundays. It has a very friendly and energetic vibe and hope it comes back.,en,5.0,2024-07-05,,Aug 2023,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r958076879-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9998804330825806}"
958079644,Irina K,https://www.tripadvisor.com/Profile/irinakP3842OT,Best place in London for latin dancing,"This is the best place in London for latin dancing. It is not only a place to learn bachata but it is more of a community where everyone can learn, dance, socialize and make friends. I have been going to Bachata Exchange for 2 years and it has been a highlight in my life. I hope Bachata Exchange keeps running for many more years.",en,5.0,2024-07-05,,May 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r958079644-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9996908903121948}"
958589642,Cristina R,https://www.tripadvisor.com/Profile/cristinarZ9405OZ,Keep bachata exchange going!,"Bachata exchange has been for the past few years a place of warmth, social connection and beautiful dancing. I honestly wouldn’t have coped through the covid period without it! Bachata exchange got me the opportunity to meet so many amazing people who I know call friends! The connections I made have made through this amazing place are indescribable, and we all have to thank the few members of the group who endlessly organise teachers’s classes, make the flyers, dj and bring the music equipment! On top of this the classes are upon donations and therefore accessible to a wide range of dancers. I hope bachata exchange will continue to run for a very long time!",en,5.0,2024-07-08,,Apr 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r958589642-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.999582827091217}"
958629493,Leelawadee C,https://www.tripadvisor.com/Profile/leelawadeec,Best bachata in London,"This bachata is amazing. The vibe, people and classes are wonderful. I am looking forward to dancing there again. Please bring it back!",en,5.0,2024-07-08,,May 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r958629493-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9998866319656372}"
956333733,Amber W,https://www.tripadvisor.com/Profile/J4080MAamberw,BE 5ever?,"Bachata Exchange has been part of my dance journey since the beginning (2.5 years ago).It's a wonderful community initiative that exists both here in London and also in Spain. It attracts everyone from professional dancers to those with two left feet offering free classes for everyone on a weekly basis and then a 5 hour social to consolidate what's been learnt.Exchange is extremely welcoming, a safe and alcohol-free environment for all ages, pregnant women, all sexualities, gender expressions and culture can all dance together free of judgment in a low pressure environment in a prime location.It's my weekly highlight and its growth over the years is a testament to the joy it brings to peoples lives :)Don't take it away <3",en,5.0,2024-06-23,,Jun 2024,0,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r956333733-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9997759461402893}"
956321859,Jasper L,https://www.tripadvisor.com/Profile/jasperl484,Simply the BEst,"Bachata Exchange lights up my week. Such a wonderful initiative run by big hearts and bigger smiles, a place where strangers (and friends) from all over the world can connect and share magical moments through the love of DANCE. Truly, Bachata Exchange has enriched my life. Fantastic, sober fun in a small pocket of central London that nourishes the soul of everyone who attends and stumbles across it.In a turbulent world, it can be tempting to lose faith in humanity.BE restores it.Thank you x",en,5.0,2024-06-23,,Jun 2024,1,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r956321859-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.9998124241828918}"
958240114,austin d,https://www.tripadvisor.com/Profile/B6234LGaustind,Really friendly atmosphere and people,People who love dancing Bachata having a great time. Very friendly people and a great atmosphere. It is really sad that this amazing place is struggling to keep the venue at Exchange Square,en,5.0,2024-07-06,,Jun 2024,1,https://www.tripadvisor.com/ShowUserReviews-g186338-d26663269-r958240114-Bachata_Exchange-London_England.html,Bachata Exchange,"12 Primrose St, London EC2A 2EG England",5,161,https://www.tripadvisor.co.uk/Attraction_Review-g186338-d26663269-Reviews-Bachata_Exchange-London_England.html,"{'label': 'POSITIVE', 'score': 0.7190264463424683}"
